WKT	type	lat	lon	osm_id	osm_way_id	amenity	name	name:fr	name:en	health_facility:type	healthcare	id:uuid	is_in:health_area	 is_in:health_zone	building:levels	building:material	building:condition	addr:housenumber	 addr:street	 addr:city	source	source:data	source:date	source:name	source_ref	survey:date	 note	 attribution	other_tags
"MULTIPOLYGON (((15.3366208 -4.4203651,15.3367087 -4.4203737,15.3366996 -4.4204672,15.3366611 -4.4204634,15.3366639 -4.4204344,15.3366145 -4.4204296,15.3366208 -4.4203651)))"	multipolygons	-4.42040165	15.3366616048663		"644339967"	hospital	Centre de Santé Amba								"1"	brick	average	"106"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Pinzi"",""building""=>""yes"",""is_in:admin_level7""=>""Kisenso"",""is_in:admin_level8""=>""Amba"""
"MULTIPOLYGON (((15.3302967 -4.4223824,15.330359 -4.4223816,15.3303595 -4.4224208,15.3302972 -4.4224216,15.3302967 -4.4223824)))"	multipolygons	-4.4224016	15.3303281		"644351009"	pharmacy	Pharmacie Sociale								"1"	brick	average	"18"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Ngandajika"",""building""=>""yes"",""is_in:admin_level7""=>""Kisenso"",""is_in:admin_level8""=>""Amba"""
"MULTIPOLYGON (((15.3312533 -4.4225369,15.3313471 -4.4225396,15.3313455 -4.4225972,15.3312516 -4.4225946,15.3312533 -4.4225369)))"	multipolygons	-4.4225671	15.3312993731682		"644351957"	pharmacy	Pharmacie Soleil Levant								"1"	brick	average	"05"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Ngandajika"",""building""=>""yes"",""is_in:admin_level7""=>""Kisenso"",""is_in:admin_level8""=>""Amba"""
"MULTIPOLYGON (((15.3315597 -4.4225088,15.331616 -4.4225075,15.331617 -4.4225495,15.3315607 -4.4225508,15.3315597 -4.4225088)))"	multipolygons	-4.42252915	15.33158835		"644355887"	pharmacy	Pharmacie Mwinda								"1"	brick	average	"05"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Ngandajika"",""building""=>""yes"",""is_in:admin_level7""=>""Kisenso"",""is_in:admin_level8""=>""Amba"""
"MULTIPOLYGON (((29.155895 -1.6068576,29.1561404 -1.6070373,29.1564649 -1.6073738,29.1565709 -1.6074703,29.1568606 -1.6071727,29.1571408 -1.6068697,29.1580313 -1.607654,29.1570503 -1.6087981,29.1571677 -1.6089047,29.1570403 -1.6090951,29.1573286 -1.6093994,29.156886 -1.6099597,29.1564006 -1.610618,29.1558695 -1.6101206,29.1557112 -1.610311,29.1548261 -1.6094168,29.1548865 -1.6093243,29.1545726 -1.6089825,29.1546652 -1.6088578,29.154283 -1.6085629,29.1547027 -1.6081325,29.1552486 -1.6075842,29.1556522 -1.6070788,29.155895 -1.6068576)))"	multipolygons	-1.6086805	29.155793274335		"649512662"	social_facility	Camp Mugunga																						"""social_facility""=>""shelter"",""social_facility:for""=>""migrant"""
"MULTIPOLYGON (((29.182296 -1.6607126,29.1824564 -1.6605457,29.1828912 -1.6602672,29.1833541 -1.6600019,29.1835129 -1.6600416,29.1845181 -1.6612084,29.1841048 -1.6616216,29.1839808 -1.6617736,29.1835873 -1.6621141,29.1825638 -1.661058,29.182296 -1.6607126)))"	multipolygons	-1.6608853	29.1833348244258		"649544662"	hospital	Centre Hospitalier Kyeshero		Kyeshero Hospital				Keshero								MSFsurvey		"2018"						"""is_in:health_zone""=>""Goma"""
"MULTIPOLYGON (((22.3064049 -5.9630058,22.3064472 -5.9629244,22.3064955 -5.9629491,22.3064783 -5.9629823,22.3065137 -5.9630005,22.3064887 -5.9630488,22.3064049 -5.9630058)))"	multipolygons	-5.9629914	22.3064541915233		"653385946"	clinic					clinic																		"""building""=>""yes"""
"MULTIPOLYGON (((29.1889371 -1.6517491,29.1894534 -1.6521955,29.1895433 -1.6521914,29.1900502 -1.6515547,29.1900489 -1.6514622,29.1895513 -1.6510131,29.1894561 -1.6510238,29.1889264 -1.6516592,29.1889371 -1.6517491)))"	multipolygons	-1.65160695	29.1894892799949		"653620549"	hospital	Hôpital Bethesda			hospital	hospital	urn:dsnis_hc_pnt_id:6111010031	Umodja								MSF		"2018"			2019/02/04			"""is_in:health_admin=6""=>""GOMA"",""is_in:health_admin=8""=>""UMOJA"",""is_in:health_zone""=>""Goma"""
"MULTIPOLYGON (((29.1673219 -1.6343949,29.167053 -1.6345605,29.1670074 -1.6345712,29.1668759 -1.6346758,29.166593 -1.6343339,29.1670811 -1.6340095,29.1673219 -1.6343949)))"	multipolygons	-1.6343644	29.1669605401003		"653710788"	clinic	Centre de santé CCLK						Cclk								MSFsurvey		2018-12						"""is_in:health_zone""=>""Goma"""
"MULTIPOLYGON (((29.2323711 -1.6786142,29.2323808 -1.6784137,29.2321582 -1.6781872,29.2327966 -1.677903,29.2338413 -1.6779432,29.2338842 -1.6779981,29.23373 -1.6791108,29.2336737 -1.6792757,29.2335986 -1.6793708,29.2334604 -1.6794352,29.2332458 -1.6794714,29.2327268 -1.679395,29.2327483 -1.6790424,29.2324801 -1.6786912,29.2323711 -1.6786142)))"	multipolygons	-1.6786527	29.2331095421677		"653728667"	clinic	Centre Médicale CBCE Signers														MSFsurvey		"2018"						
"MULTIPOLYGON (((29.224935 -1.6634118,29.2247835 -1.6652121,29.2262158 -1.6653395,29.2263861 -1.6644748,29.2262748 -1.6644708,29.2263499 -1.6635499,29.224935 -1.6634118)))"	multipolygons	-1.66401035	29.2255984902183		"653728668"	hospital	Centre Hospitalier Notre-Dame d'Afrique			hospital	hospital	urn:dsnis_hc_pnt_id:6112010003	Katoyi								MSF		2018-12			2018/12/29			"""is_in:health_admin=6""=>""KARISIMBI"",""is_in:health_admin=8""=>""KATOYI"",""is_in:health_zone""=>""Karisimbi"""
"MULTIPOLYGON (((15.3720201 -4.4129965,15.3722556 -4.4129661,15.3722691 -4.4130704,15.3720336 -4.4131008,15.3720201 -4.4129965)))"	multipolygons	-4.41303345	15.3721446		"676264183"	hospital	Armée du salut								"1"	brick	good												"""addr:city""=>""Kinshasa"",""addr:street""=>""Mayidi"",""building""=>""yes"",""wall""=>""yes"""
"MULTIPOLYGON (((15.3726384 -4.4127037,15.3727024 -4.4126988,15.3727078 -4.4127684,15.3726438 -4.4127733,15.3726384 -4.4127037)))"	multipolygons	-4.41273605	15.3726731		"676294788"	doctors	Centre Médical Mimshach								"1"	brick	average												"""addr:city""=>""Kinshasa"",""addr:street""=>""Mayidi"",""building""=>""hospital"",""wall""=>""no"""
"MULTIPOLYGON (((15.3554052 -4.4571539,15.3553332 -4.4570175,15.3554351 -4.456964,15.3555071 -4.4571004,15.3554052 -4.4571539)))"	multipolygons	-4.45705895	15.35542015		"676484726"	clinic	Centre Médical Bel Air								"1"	brick	average	"8"											"""addr:city""=>""Kinshasa"",""addr:street""=>""De l'ecole"",""building""=>""yes"",""is_in:admin_level7""=>""Kimbanseke"",""is_in:admin_level8""=>""Esanga"""
"MULTIPOLYGON (((15.3782335 -4.4167004,15.3782992 -4.4166777,15.3783383 -4.41679,15.3782726 -4.4168128,15.3782335 -4.4167004)))"	multipolygons	-4.4167452	15.3782858930613		"676515950"	hospital	Centre de Santé One Clinyc									brick	average	"6"											"""addr:city""=>""kinshasa"",""addr:street""=>""Luemba"",""building""=>""yes"""
"MULTIPOLYGON (((15.3797449 -4.4162485,15.3797972 -4.4162003,15.3798693 -4.4162781,15.3798169 -4.4163263,15.3797449 -4.4162485)))"	multipolygons	-4.4162633	15.3798070904884		"676516053"	doctors	Centre de Santé ONG N'djili								"1"	concrete	average	"61"											"""addr:city""=>""kinshasa"",""addr:street""=>""Mpumbu"",""building""=>""hospital"""
"MULTIPOLYGON (((15.3610244 -4.3810358,15.3611518 -4.3810184,15.3611533 -4.3810294,15.3611705 -4.3811543,15.3610431 -4.3811716,15.3610244 -4.3810358)))"	multipolygons	-4.38109505	15.3610974497729		"676523683"	pharmacy	La Sainte D'Aabord									brick	average												"""addr:city""=>""Kinshasa"",""building""=>""yes"",""building:min_level""=>""1"",""is_in:admin_level7""=>""Limete"",""is_in:admin_level8""=>""Salongo"""
"MULTIPOLYGON (((15.3833993 -4.3805708,15.3834373 -4.3805532,15.3834639 -4.3806102,15.3834259 -4.3806278,15.3833993 -4.3805708)))"	multipolygons	-4.3805905	15.3834316		"676531736"	clinic	Mariel								"1"	brick	poor	"31"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Mobile"",""building""=>""yes"",""is_in:admin_level7""=>""Masina"",""is_in:admin_level8""=>""Télévision"""
"MULTIPOLYGON (((15.3868782 -4.409286,15.3869564 -4.4092941,15.3869429 -4.4094225,15.3868648 -4.4094144,15.3868782 -4.409286)))"	multipolygons	-4.40935425	15.3869105765771		"676535935"	doctors	Centre de Santé Communautaires la Grace									brick	average	"34"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Lindu"",""building""=>""hospital"",""is_in:admin_level7""=>""N'djili"",""is_in:admin_level8""=>""Quartier 10; Tshuapa"""
"MULTIPOLYGON (((15.3886673 -4.4067455,15.3887504 -4.4067455,15.3887504 -4.4068685,15.3886673 -4.4068685,15.3886673 -4.4067455)))"	multipolygons	-4.406807	15.38870885		"676536153"	doctors	Centre de Santé/ Dieu en Action									brick	poor	"33"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Tomba"",""building""=>""yes"",""is_in:admin_level7""=>""Kimbanseke"",""is_in:admin_level8""=>""Maviokele"""
"MULTIPOLYGON (((15.388222 -4.4091978,15.3883454 -4.4092031,15.3883418 -4.4092863,15.3882184 -4.409281,15.388222 -4.4091978)))"	multipolygons	-4.40924205	15.3882819		"676536206"	hospital	Monde								"0"	brick	poor	"34"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Mwanza"",""building""=>""hospital"",""is_in:admin_level7""=>""Kimbanseke"",""is_in:admin_level8""=>""Maviokele"""
"MULTIPOLYGON (((15.3885064 -4.4078553,15.3885493 -4.4078553,15.3885493 -4.4079943,15.3885064 -4.4079943,15.3885064 -4.4078553)))"	multipolygons	-4.4079248	15.38852785		"676536250"	hospital	Grâce 2								"0"	brick	average	"40"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Avenue Kimuanga"",""building""=>""hospital"",""is_in:admin_level7""=>""Kimbanseke"",""is_in:admin_level8""=>""Maviokele"""
"MULTIPOLYGON (((15.3674175 -4.4008888,15.3675368 -4.4009075,15.3675207 -4.4010099,15.3674013 -4.4009912,15.3674175 -4.4008888)))"	multipolygons	-4.40094935	15.3674690704346		"676539259"	hospital	Centre Médical Tumba								"1"	brick	average												"""addr:city""=>""Kinshasa"",""addr:street""=>""Tumba"",""building""=>""yes"",""wall""=>""yes"""
"MULTIPOLYGON (((15.3727216 -4.4042183,15.3727978 -4.4041786,15.3728917 -4.4043577,15.3728154 -4.4043974,15.3727216 -4.4042183)))"	multipolygons	-4.404288	15.3728066305416		"676540725"	hospital	CSM Kimbanguiste								"1"	concrete	average	"1"											"""addr:city""=>""kinshasa"",""addr:street""=>""Kuntuala"",""building""=>""hospital"",""is_in:admin_level7""=>""ndjili"",""is_in:admin_level8""=>""equateur_q3"",""wall""=>""yes"""
"MULTIPOLYGON (((15.3733385 -4.4048788,15.3734281 -4.404885,15.3734174 -4.4050401,15.3733277 -4.4050339,15.3733385 -4.4048788)))"	multipolygons	-4.40495945	15.3733779240006		"676540751"	hospital	Centre Médical La grace									cement_block	average	"259"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Commerciale"",""building""=>""hospital"""
"MULTIPOLYGON (((15.3684394 -4.3983856,15.368468 -4.3982643,15.3686678 -4.3983111,15.3686392 -4.3984324,15.3684394 -4.3983856)))"	multipolygons	-4.39834835	15.3685536		"676541035"	hospital	CABN								"2"	concrete	average												"""addr:city""=>""Kinshasa"",""addr:street""=>""Mama Mobutu"",""building""=>""hospital"",""wall""=>""yes"""
"MULTIPOLYGON (((15.3686768 -4.3967289,15.3688525 -4.3967503,15.3688395 -4.396856,15.3686638 -4.3968346,15.3686768 -4.3967289)))"	multipolygons	-4.39679245	15.36875815		"676545477"	hospital	Centre Médical la Compassion								"1"	brick	average	"5"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Songololo"",""building""=>""hospital"",""wall""=>""yes"""
"MULTIPOLYGON (((15.3747171 -4.4040525,15.3749236 -4.4040578,15.3749219 -4.4041253,15.3747154 -4.40412,15.3747171 -4.4040525)))"	multipolygons	-4.4040889	15.3748195		"676546750"	social_facility	Orphelinat Oeuvre de la Samaritaine								"1"	cement_block	good												"""addr:city""=>""kinshasa"",""addr:street""=>""kamina"",""building""=>""mixed"",""social_facility""=>""assisted_living"",""wall""=>""yes"""
"MULTIPOLYGON (((15.3742048 -4.4356271,15.3742873 -4.4356633,15.3742578 -4.4357302,15.3741753 -4.435694,15.3742048 -4.4356271)))"	multipolygons	-4.43567865	15.3742313		"676549450"	hospital	Centre Medico Social Kimia								"1"	brick	average	"7"											"""addr:city""=>""kinshasa"",""addr:street""=>""avenue Kinsele 2"",""building""=>""hospital"""
"MULTIPOLYGON (((15.3700141 -4.4040187,15.3701675 -4.4040435,15.3701584 -4.4040996,15.370005 -4.4040748,15.3700141 -4.4040187)))"	multipolygons	-4.40405915	15.37008625		"676553012"	doctors	Centre de Santé Deborah									cement_block	average	"264"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Commerciale"",""building""=>""hospital"",""is_in:admin_level7""=>""N'djili"",""is_in:admin_level8""=>""Quartier 7; Oriental"",""wall""=>""yes"""
"MULTIPOLYGON (((15.372338 -4.405657,15.3723091 -4.4058224,15.3722039 -4.4058041,15.3722328 -4.4056387,15.372338 -4.405657)))"	multipolygons	-4.40573055	15.37227095		"676553086"	doctors	Centre Médical La grace									cement_block	average	"259"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Commerciale"",""building""=>""hospital"""
"MULTIPOLYGON (((15.3702673 -4.4149307,15.3703223 -4.4149106,15.3703424 -4.4149655,15.3702875 -4.4149855,15.3702673 -4.4149307)))"	multipolygons	-4.4149481	15.3703048716884		"676553372"	pharmacy	Pharma Lola								"1"	brick	average												"""addr:city""=>""kinshasa"",""addr:street""=>""Avenue Kikumbi"",""building""=>""commercial"""
"MULTIPOLYGON (((15.3709097 -4.4161241,15.371003 -4.4161138,15.3710097 -4.4161739,15.3709164 -4.4161843,15.3709097 -4.4161241)))"	multipolygons	-4.416149	15.3709596976945		"676553383"	doctors	Centre Médical et Maternité le Vainqueur								"1"	brick	average	"21"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Avenue Kikumbi"",""building""=>""hospital"""
"MULTIPOLYGON (((15.3719759 -4.4235103,15.3720751 -4.4235317,15.3720593 -4.4236046,15.3719601 -4.4235832,15.3719759 -4.4235103)))"	multipolygons	-4.42355745	15.3720176		"676555789"	hospital	Centre de Santé Luzinga								"1"	cement_block	poor	"68"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Kikonda"",""building""=>""yes"",""wall""=>""yes"""
"MULTIPOLYGON (((15.3775814 -4.4176432,15.3776715 -4.4176046,15.3777124 -4.4176994,15.3776224 -4.4177381,15.3775814 -4.4176432)))"	multipolygons	-4.4176713	15.3776469084176		"676559023"	hospital	Centre de Santé Emilia									concrete	average	"27"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Ngangwele"",""building""=>""yes"""
"MULTIPOLYGON (((15.3754041 -4.4413418,15.3754483 -4.4413573,15.3755265 -4.4413847,15.3754791 -4.4415194,15.3753566 -4.4414766,15.3754041 -4.4413418)))"	multipolygons	-4.44143065	15.3754415610462		"676567926"	hospital	Centre de Santé de Fondaco								"2"	brick	average	"120"											"""addr:city""=>""kinshasa"",""addr:street""=>""matumuene"",""building""=>""yes"",""is_in:admin_level7""=>""kimbanseke"",""is_in:admin_level8""=>""pierre_fokon"""
"MULTIPOLYGON (((15.376671 -4.4406845,15.3767211 -4.4407038,15.3767015 -4.4407544,15.3766514 -4.4407351,15.376671 -4.4406845)))"	multipolygons	-4.44071945	15.37668625		"676567936"	hospital	Centre de Santé Romain 8:31								"1"	concrete	average	"93"											"""addr:city""=>""kinshasa"",""addr:street""=>""viluka"",""building""=>""yes"",""is_in:admin_level7""=>""kimbanseke"",""is_in:admin_level8""=>""pierre_fokon"""
"MULTIPOLYGON (((15.3728664 -4.4375338,15.3729227 -4.4375712,15.3729062 -4.4375959,15.3728499 -4.4375585,15.3728664 -4.4375338)))"	multipolygons	-4.43756485	15.3728863		"676731515"	hospital	Centre de Santé Dieu Voit Tout								"1"	brick	average	"1"											"""addr:city""=>""kinshasa"",""addr:street""=>""kimata"",""building""=>""yes"""
"MULTIPOLYGON (((15.3652599 -4.4177165,15.3653122 -4.4176863,15.3653467 -4.4177457,15.3652944 -4.4177759,15.3652599 -4.4177165)))"	multipolygons	-4.4177311	15.3653033		"676738374"	doctors	Centre de santé Saint Antoine								"1"	brick	average	"1"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Mfinda"",""building""=>""hospital"",""wall""=>""yes"""
"MULTIPOLYGON (((15.3815366 -4.3857374,15.3814562 -4.3857427,15.3814535 -4.3857029,15.381534 -4.3856976,15.3815366 -4.3857374)))"	multipolygons	-4.38572015	15.3814950716709		"676739793"	pharmacy	Maison Rossy									brick	average												"""addr:city""=>""Kinshasa"",""addr:street""=>""Ngapani"",""building""=>""commercial"""
"MULTIPOLYGON (((15.3861299 -4.387239,15.3861784 -4.3872735,15.3860979 -4.3873858,15.3860494 -4.3873513,15.3861299 -4.387239)))"	multipolygons	-4.3873124	15.3861139		"676740466"	hospital										brick	average	"5"											"""addr:city""=>""Kinshasa"",""addr:street""=>""kimbolongo"",""building""=>""yes"",""building:min_level""=>""1"""
"MULTIPOLYGON (((15.3742584 -4.3796157,15.3743067 -4.3796411,15.3742198 -4.3798136,15.3741715 -4.3797843,15.3742584 -4.3796157)))"	multipolygons	-4.3797127	15.3742395171774		"676745855"	doctors	La Grâce de Dieu											"47"											"""addr:city""=>""kinshasa"",""addr:municipality""=>""masina"",""addr:street""=>""Abattoir"",""addr:ward""=>""imbali"",""building""=>""yes"""
"MULTIPOLYGON (((15.3738296 -4.3828324,15.3738849 -4.3827844,15.3740027 -4.3829192,15.3739475 -4.3829672,15.3738296 -4.3828324)))"	multipolygons	-4.3828758	15.3739161660979		"676749279"	hospital	Centre Hospitalier Ntombwa ya Maria									brick	good	"13"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Lola 1"",""building""=>""yes"",""is_in:admin_level7""=>""Masina"",""is_in:admin_level8""=>""Sans Fil"""
"MULTIPOLYGON (((15.3679687 -4.4181766,15.3679988 -4.4181485,15.3680578 -4.4182113,15.3680277 -4.4182394,15.3679687 -4.4181766)))"	multipolygons	-4.41819395	15.36801325		"676759193"	pharmacy	Pharmacie Jires								"1"	brick	average	"24"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Mpubalo"",""building""=>""commercial"",""wall""=>""yes"""
"MULTIPOLYGON (((15.3704746 -4.4419839,15.37051 -4.4419203,15.3705736 -4.4419555,15.3705382 -4.442019,15.3704746 -4.4419839)))"	multipolygons	-4.4419697	15.3705240937766		"676765919"	hospital	Centre de Santé Elonga								"1"	brick	poor												"""addr:city""=>""kinshasa"",""addr:street""=>""bumba"",""building""=>""yes"",""is_in:admin_level7""=>""kimbanseke"",""is_in:admin_level8""=>""pierre_fokon"""
"MULTIPOLYGON (((15.3725624 -4.4400231,15.37259 -4.4399918,15.3726488 -4.4400433,15.3726212 -4.4400746,15.3725624 -4.4400231)))"	multipolygons	-4.4400332	15.3726056		"676765934"	hospital	Centre de Santé Saint Jean								"1"	concrete	average	"29"											"""addr:city""=>""kinshasa"",""addr:street""=>""lutonadio"",""building""=>""yes"",""is_in:admin_level7""=>""kimbanseke"",""is_in:admin_level8""=>""pierre_fokon"""
"MULTIPOLYGON (((15.3748893 -4.4416856,15.3749307 -4.4416999,15.3749167 -4.44174,15.3749027 -4.4417352,15.3748924 -4.4417648,15.3748651 -4.4417554,15.3748893 -4.4416856)))"	multipolygons	-4.44171755	15.3749013803423		"676767404"	hospital	Polyclinique Kitoko								"1"	concrete	average	"126"											"""addr:city""=>""kinshasa"",""addr:street""=>""nzaki muene"",""building""=>""yes"",""is_in:admin_level7""=>""kimbanseke"",""is_in:admin_level8""=>""pierre_fokon"""
"MULTIPOLYGON (((15.3644362 -4.4216009,15.3644951 -4.4216109,15.3644803 -4.4216978,15.3644215 -4.4216878,15.3644362 -4.4216009)))"	multipolygons	-4.42164935	15.3644582778769		"676771036"	hospital	Centre de Santé Bolingo								"1"	brick	average	"8"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Kikonda"",""building""=>""yes"",""wall""=>""no"""
"MULTIPOLYGON (((15.3844971 -4.3846082,15.3846205 -4.3845627,15.3846407 -4.3846173,15.3845174 -4.3846628,15.3844971 -4.3846082)))"	multipolygons	-4.38461275	15.3845689041667		"676773730"	hospital	Centre de Médical REMEDIS								"2"	brick	good	"24"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Mbuji mayi"",""building""=>""hospital"""
"MULTIPOLYGON (((15.375102 -4.4214579,15.375227 -4.4214471,15.3752378 -4.4215715,15.3751127 -4.4215822,15.375102 -4.4214579)))"	multipolygons	-4.4215147	15.3751698791356		"676782302"	hospital	Centre de Santé Ben								"1"	cement_block	poor	"18"											"""addr:city""=>""Kinshasa"",""addr:street""=>""Savuvu"",""building""=>""yes"",""wall""=>""yes"""
